Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
1114,2017-01-04 23:11:22,"The latest version does not accurately track distance.  After trying a half dozen times, I have given up on this app. The Apple Watch activity tracker is far more accurate in a simultaneous comparison.  Such a shame that the App of the year for Watch is no longer functional.",1,Fail,AppStore,,,,myswimpro
1115,2017-03-03 01:10:52,The strange issue I experience is that every swim is always logged twice in my health data.,4,Getting better,AppStore,,,,myswimpro
1116,2017-01-31 04:11:40,Low rating for this version only. Otherwise great app to track swims.,4,New version crashes,AppStore,,,,myswimpro
1117,2017-02-27 23:01:29,"The practices provided on the app are nowhere close to the level of training we do on a daily basis. My team practices around 11,000 yards a day, for 4+ hours total. Also,  a dryland section would be nice,",3,Too Easy,AppStore,,,,myswimpro
1118,2017-08-04 13:29:52,"The app cannot discriminate strokes. It turns off frequently in the middle of sets. It does not register rest, instead adding it to your pace. It often fails to register individual sets instead calling your 10x100's im, ""1000 FR on 18 min."" The native workout app on the watch works better, hands down.",1,Don't bother,AppStore,,,,myswimpro
1119,2015-09-25 19:07:16,Very impressed with the design and layout! Eager to hit the pool and generate some data! iOS 9.0.1 User,5,Professionally done design!,AppStore,,,,myswimpro
1120,2015-09-29 18:38:14,The best swim coach you ever had any time. Easy to use and great workouts!,5,Total awesome and easy to use!,AppStore,,,,myswimpro
1121,2017-07-14 11:22:49,"The only improvement I would suggest is adding option for swim/ drill, stroke/drill, kick/ swim, etc for 50s and some combos for 75s.",4,Almost perfect!,AppStore,,,,myswimpro
1122,2016-12-18 17:55:52,"I'd love to test this app out using my Apple Watch Series 2, but the watch app quits out immediately if I choose an open water swim.  I certainly will not pay $9.99 a month for an app that quits when I try to use it.",1,Watch App Quits Out Immediately when Choosing Open Water Swim,AppStore,,,,myswimpro
1123,2016-07-31 17:08:42,"This would be a great app if it wasn't so misleading. You get a few limited workouts and then are teased that more are available, but you can't access them if you don't pay a whopping $9.99 per month to subscribe. Deleting this app.",1,Tease!,AppStore,,,,myswimpro
1124,2017-03-05 01:56:43,I used it today and it didn't track anything! Only the time I was in the pool. I was out of range of my phone but that shouldn't affect the watch not tracking any yards. Does anyone else know why it didn't work for me?,1,Doesn't work!,AppStore,,,,myswimpro
1125,2015-08-08 00:35:08,"Easy to use, lots of great workouts...demo videos are a cool feature too!",5,Great swim app,AppStore,,,,myswimpro
1126,2017-01-04 17:24:23,Twice the app quit mid workout. And when it was tracking the yardage was inaccurate. I did not bump the watch. I just checked it midswim and it had quit. I hope you can improve it. I am done with it for now.,1,Didn't work,AppStore,,,,myswimpro
1127,2016-02-08 23:20:04,"Great App. When I can't swim with my USMS team due to work / life, this allows me various workouts to come up with.  Thank you!!!",4,Awesome App,AppStore,,,,myswimpro
1128,2017-02-24 04:54:29,"Seems like a great app, but it always crashes. Even worse, you think you have it working once you start laps, only to get out of the pool and seeing that it crashed mid workout.",1,Crashes a lot,AppStore,,,,myswimpro
1129,2016-06-28 18:23:34,This app helped me improve my swimming and meet my fitness goals! Very useful and great design.,5,Great app!,AppStore,,,,myswimpro
1130,2017-01-19 23:36:38,"Attempted to use and ended up with a watch screen asking if I would like to pause my swim. Unable to leave this page. Had to uninstall. 
Can not recommend.",1,Not user friendly,AppStore,,,,myswimpro
1131,2015-08-07 03:02:29,Anyone looking for great swimming workouts will find this app very useful.,5,Great Swim Workout App!,AppStore,,,,myswimpro
1132,2015-09-25 16:19:37,I selected the advanced level and all of the workouts were way too easy. If you come from a competitive swimming background this app will be a waste of time.,1,The workouts are too easy,AppStore,,,,myswimpro
1133,2017-05-18 16:07:30,Workout time goes back to 0 in the summary a couple seconds after showing the actual time. Crashes halfway through the workout.!!!!!,1,Good concept. Could improve a lot.,AppStore,,,,myswimpro
1134,2016-07-20 18:01:09,"You have to pay if you want to unlock certain strokes. Usually workout apps you pay to get advice from a trainer, or to log things, not to unlock individual exercises...",1,Pay for strokes?,AppStore,,,,myswimpro
1135,2017-03-03 23:22:56,This is a superb app!,5,The virtual trainer that makes you better!,AppStore,,,,myswimpro
1136,2015-10-30 12:24:32,It's almost as if this app was created by the gods themselves. Truly revolutionary. Just...wow.,5,Just wow,AppStore,,,,myswimpro
1137,2017-04-01 14:24:23,This is the best swimming app on the AppStore! Look no further! You are done!,5,The best,AppStore,,,,myswimpro
1138,2017-06-08 00:32:43,App constantly crashes during my workouts. I brought the issues I was having to the attention of the CEO. Still doesn't work.,1,Not worth it,AppStore,,,,myswimpro
1139,2017-03-18 16:17:30,App looks great on first glance but the option to turn off auto renew seems to be no where in sight.,2,How do you turn off auto renew?,AppStore,,,,myswimpro
1140,2016-12-15 22:52:01,"I installed this app on my Apple Watch Series 2, after swimming multiple laps this app shows 0 for everything :(",1,Everything looks good except doesn't work,AppStore,,,,myswimpro
1141,2015-11-03 03:41:51,"Awesome workout app! It's like having a coach anytime, anywhere.",5,Amazing!!! - Vincent M.,AppStore,,,,myswimpro
1142,2016-12-10 23:27:02,"Can't understand. 

I started workout and the apple watch didn't lock the water switch.",2,Swim lock is not working :(,AppStore,,,,myswimpro
1143,2017-08-12 03:42:29,"I never got a chance to use this because every time I tried opening the app, it froze, then crashed.",1,Couldn't ever get it to work,AppStore,,,,myswimpro
1144,2017-04-04 02:58:14,"Apple Watch cannot open this program. Video cannot play, don't now how this app works. It looks like only the payment part is working.",1,Just not work,AppStore,,,,myswimpro
1145,2017-09-06 01:54:35,"Finally, a great Apple Watch swimming app! Premium has a free trial that I love!",5,So helpful! Great swimming app,AppStore,,,,myswimpro
1146,2017-07-27 17:45:28,Hands down best app on the app store for swimming,5,Amazing!,AppStore,,,,myswimpro
1147,2017-02-18 14:10:16,Don't waste your time it crashes every time. You will finish swimming and nothing is tracked.,2,Does not work,AppStore,,,,myswimpro
1148,2016-07-12 05:34:27,Good to add to workouts in the off season,5,Good addition,AppStore,,,,myswimpro
1149,2017-01-29 01:27:10,I have an iPhone 7 and Apple Watch series 2. Would think this featured app would work on the newest gadget but can't even get it to start.,1,If it's featured it should work,AppStore,,,,myswimpro
1150,2016-12-15 04:57:38,"Absurdly overpriced cash grab from an App that offers very little.

Swim Workouts and videos are available for free online, and the metrics pale in comparison to what Garmin offers for free. Where's my SWOLF? Where's my stroke rate?",1,$10/Month!?!? For What?!,AppStore,,,,myswimpro
1151,2015-10-30 20:59:42,This app is awesome. I wish I installed it earlier!,5,Amazing,AppStore,,,,myswimpro
1152,2017-05-20 06:31:37,I found that the Apple Watch build in workout app is much better than this one.,1,Not useful,AppStore,,,,myswimpro
1153,2017-02-07 02:37:56,Great information and tutorials. The application crashed on me while I was in mid workout.,1,Crashes during workout,AppStore,,,,myswimpro
1154,2016-12-30 00:39:28,Why can't these apps work without knowing your Facebook or email?  Not worth it.,1,Another app that requires your info,AppStore,,,,myswimpro
1155,2016-07-14 22:03:19,"I think they should just show the fee for the app. It might be a good app, but it's not for free.",1,This app is not free. To get most of the work out you have to pay.,AppStore,,,,myswimpro
1156,2017-05-27 01:23:10,Crashed the first time I used it and wiped out 30 minutes of lap swimming. Then I used it again and swam for 20 minutes. It recorded just 129 yards.,1,Crash,AppStore,,,,myswimpro
1157,2017-07-05 21:39:25,This app appears utterly useless unless you pay tons of money every month. This app is strictly for the rich swimmer. Useless.,1,Most expensive,AppStore,,,,myswimpro
